%year	month	day	Tmax	Tmin	Tsr	RR	SS	Nsr	Hs	Psr	D07	F07	D14	F14	D21	F21	Usr	Esr				
1961	5	28	28.0	14.2	21.1	0.0	10.7	4.7	0	993.1	10	2.4	12	2.4	10	2.4	61	15.4
1961	5	29	23.7	17.2	18.3	3.3	4.0	7.3	0	984.2	10	6.7	32	4.3	12	0.8	78	16.7
1961	5	30	20.3	14.5	16.9	9.7	5.9	6.0	0	989.9	0	0.0	30	2.4	14	2.4	78	15.4
1961	5	31	24.3	13.0	19.3	1.3	13.0	1.3	0	993.3	20	2.4	24	2.4	10	2.4	66	14.6
1961	6	1	27.7	14.7	22.5	0.0	13.0	3.3	0	992.1	0	0.0	12	4.3	10	2.4	57	16.0
1961	6	2	27.9	13.7	19.3	0.0	9.4	4.0	0	992.1	22	2.4	12	2.4	0	0.0	66	15.3
1961	6	3	24.6	12.6	18.4	5.0	10.0	4.7	0	992.9	0	0.0	12	0.8	20	2.4	60	12.9
1961	6	4	20.5	13.7	17.9	0.0	3.5	10.0	0	994.7	24	0.8	26	4.3	18	2.4	74	14.9
1961	6	5	23.7	15.0	18.4	0.0	4.8	6.0	0	997.6	20	2.4	22	2.4	10	2.4	75	15.7
1961	6	6	25.0	13.7	20.7	0.0	8.2	5.0	0	994.9	0	0.0	10	4.3	8	4.3	67	16.4
1961	6	7	24.3	16.2	18.0	1.9	5.3	8.3	0	995.1	24	0.8	8	4.3	0	0.0	79	16.8
1961	6	8	24.5	13.7	19.1	0.1	5.1	7.7	0	996.2	0	0.0	2	2.4	10	2.4	72	16.0
1961	6	9	24.4	13.5	19.2	0.4	6.9	5.7	0	997.4	16	2.4	28	2.4	0	0.0	73	16.4
1961	6	10	26.7	13.8	22.1	0.0	10.0	5.0	0	997.2	8	0.8	10	2.4	22	2.4	63	16.6
1961	6	11	21.2	14.7	16.4	1.3	0.4	9.0	0	997.1	24	0.8	22	2.4	18	2.4	86	16.2
1961	6	12	22.3	14.7	17.7	6.7	3.0	7.3	0	997.5	18	2.4	20	4.3	0	0.0	86	17.5
1961	6	13	25.4	14.4	20.0	1.0	11.8	3.0	0	995.9	24	0.8	32	2.4	8	2.4	67	15.5
1961	6	14	21.8	16.8	18.4	0.0	4.6	8.3	0	998.6	32	2.4	26	4.3	20	2.4	76	16.4
1961	6	15	23.8	14.6	18.8	0.2	12.5	3.0	0	1001.2	28	2.4	28	2.4	8	0.8	64	14.0
1961	6	16	25.5	11.3	20.1	0.0	12.9	2.3	0	1002.0	0	0.0	30	4.3	0	0.0	59	13.7
1961	6	17	26.3	12.7	20.5	0.0	12.0	1.0	0	1003.5	18	0.8	24	2.4	0	0.0	59	13.9
1961	6	18	28.3	13.7	22.1	0.0	13.1	0.3	0	1003.9	22	0.8	26	2.4	32	0.8	59	15.4
1961	6	19	29.5	14.8	23.4	0.0	13.2	0.7	0	1003.3	18	0.8	32	2.4	28	0.8	55	15.5
1961	6	20	30.8	17.0	24.8	0.0	9.1	1.7	0	1004.2	0	0.0	26	2.4	28	2.4	59	18.5
1961	6	21	29.3	17.4	23.6	0.0	11.0	1.3	0	1006.2	0	0.0	14	0.8	10	2.4	59	17.0
1961	6	22	30.0	19.5	25.1	0.0	7.4	5.7	0	1005.2	16	2.4	14	0.8	10	0.8	60	18.8
1961	6	23	28.9	20.3	25.0	0.0	10.8	4.0	0	1004.0	18	2.4	26	4.3	22	0.8	56	18.1
1961	6	24	29.7	15.7	23.5	0.0	13.0	1.7	0	1006.6	18	0.8	26	4.3	0	0.0	57	15.9
1961	6	25	31.6	17.6	25.6	0.0	13.3	0.3	0	1004.2	0	0.0	28	2.4	14	2.4	50	16.3
1961	6	26	33.0	18.0	27.4	0.0	13.6	2.0	0	999.1	8	0.8	12	4.3	10	2.4	44	16.1
1961	6	27	34.5	21.8	28.4	0.0	13.4	2.0	0	997.6	10	2.4	22	2.4	12	0.8	46	17.7
1961	6	28	29.1	19.9	23.1	0.0	6.3	9.0	0	1004.0	22	0.8	28	6.7	22	2.4	63	18.9
1961	6	29	24.7	14.3	20.1	0.1	13.1	2.7	0	1010.3	22	2.4	30	4.3	26	2.4	50	11.4
1961	6	30	26.8	13.5	21.2	0.0	13.5	1.0	0	1008.0	22	0.8	22	2.4	28	2.4	52	12.4
1961	7	1	28.2	14.3	21.3	0.0	12.5	1.3	0	1006.6	20	0.8	24	2.4	0	0.0	56	13.9
1961	7	2	31.3	14.9	24.5	0.0	10.6	3.0	0	1005.5	18	0.8	28	2.4	30	2.4	51	15.3
